39,C
48,C
51,A
36,C
43,C
42,C
41,C
32,C
42,A
27,A
49,A
29,A
50,C
34,A
32,A
20,A
41,A
32,C
51,A
43,C
27,A
36,C
27,A
59,A
42,C
45,C
32,C
28,C
47,A
26,A
31,C
51,A
54,C
28,A
40,A
37,C
38,C
62,C
36,C
38,A
44,C
33,A
33,C
40,C
37,C
49,C
17,A
51,A
44,C
38,C
49,C
39,A
58,C
31,A
50,A
30,A
40,C
32,A
36,A
37,C
47,C
46,C
20,C
44,A
46,C
44,A
51,A
35,C
44,C
63,A
56,C
38,C
44,C
53,C
46,A
46,C
30,A
47,A
60,C
45,A
44,C
47,C
41,A
45,C
51,A
36,A
31,A
38,C
42,C
33,A
37,A
31,C
27,A
33,C
29,C
39,A
51,C
50,A
40,A
37,C
47,A
55,A
22,C
29,C
30,C
49,C
35,C
46,C
16,A
37,C
60,A
40,C
46,C
30,C
31,C
55,A
23,C
37,A
46,C
25,A
33,C
23,C
38,C
28,C
38,C
33,C
40,C
44,C
55,A
37,C
46,C
53,A
18,C
36,A
20,A
39,C
23,A
38,A
32,A
32,C
54,A
40,C
28,A
29,C
56,A
37,C
40,C
50,C
38,A
52,A
29,C
42,C
41,A
41,A
44,C
44,A
27,C
48,A
30,A
30,C
49,A
52,C
42,C
47,C
56,A
51,C
47,C
29,C
38,C
46,A
27,A
26,C
26,C
42,C
54,A
42,C
41,A
48,C
32,A
55,C
54,C
38,C
36,C
38,C
48,C
42,C
51,C
56,A
50,C
38,C
27,C
55,C
54,A
39,A
47,C
40,A
33,C
41,C
41,C
48,A
33,A
40,A
40,A
48,A
32,C
43,A
31,A
42,C
46,A
47,C
45,C
35,C
42,C
51,C
40,C
35,A
41,A
27,C
46,A
33,C
47,C
35,C
47,A
56,A
50,A
33,A
45,A
43,A
41,C
57,C
49,A
54,A
49,C
46,A
40,C
33,C
58,A
30,C
36,C
39,C
46,A
34,A
40,C
43,A
42,A
52,C
46,C
21,C
33,C
41,A
43,C
32,C
31,C
54,A
25,C
29,C
24,A
44,C
36,C
26,C
32,C
49,A
18,C
27,A
40,A
31,A
53,C
48,A
58,C
43,C
35,A
29,A
50,A
34,A
37,C
27,C
59,C
28,C
61,C
37,A
39,A
36,A
51,C
21,C
40,C
30,A
31,A
36,C
52,C
38,C
49,A
47,C
37,C
33,C
44,C
46,C
27,C
56,A
42,C
52,A
51,A
47,C
38,C
48,A
56,C
38,A
59,C
37,C
40,A
30,A
17,C
50,C
37,C
27,A
42,C
38,C
45,C
44,C
38,A
47,C
54,A
28,C
57,A
57,C
50,C
28,C
34,C
32,A
33,C
53,C
46,C
26,A
46,A
40,A
64,A
40,C
47,C
39,A
51,C
48,C
50,A
43,A
35,A
37,A
44,A
30,A
42,C
40,A
39,A
60,C
37,C
19,C
38,A
46,C
44,C
59,C
44,C
43,A
48,C
49,C
54,C
30,A
31,C
38,A
24,C
32,A
33,C
44,A
30,C
41,A
53,C
32,C
44,C
34,C
45,C
33,C
59,A
42,C
34,C
44,C
55,A
50,C
53,A
46,A
50,A
19,C
40,A
40,A
36,C
38,A
33,C
24,C
44,A
34,C
56,C
44,C
44,A
47,C
24,A
55,C
33,C
40,C
48,C
39,C
21,C
39,A
39,C
39,C
33,C
26,A
44,A
47,C
48,C
41,C
25,A
55,A
62,A
43,C
45,C
44,C
49,C
39,A
45,C
52,C
40,C
31,C
37,A
33,A
25,C
47,A
46,C
37,A
41,C
33,C
53,A
42,A
49,C
50,C
39,A
38,A
32,C
42,C
45,A
32,C
41,C
45,A
49,C
58,A
34,A
35,A
39,C
35,A
26,C
47,C
18,C
46,C
32,C
46,C
38,C
45,C
48,C
56,C
34,A
38,A
29,C
23,A
57,C
41,C
36,C
38,A
56,C
52,C
35,C
22,A
29,A
37,C
36,C
51,C
41,C
26,C
31,A
37,A
32,C
24,C
36,C
52,C
46,C
30,C
39,A
49,C
39,A
47,A
41,C
29,C
56,C
48,C
32,C
41,C
35,C
22,A
45,C
46,C
39,C
43,C
31,C
21,A
33,C
43,A
35,C
23,A
33,C
34,C
29,C
45,A
42,C
23,C
43,C
34,C
68,A
34,A
36,A
35,C
31,C
20,C
22,C
37,C
51,A
28,C
48,A
25,C
40,C
46,C
25,C
41,C
46,A
38,A
39,C
40,A
52,A
55,C
48,A
42,C
35,C
17,A
42,C
36,C
42,A
52,C
59,A
43,C
43,A
27,C
30,A
30,C
43,A
32,A
30,C
62,A
24,C
46,C
46,C
44,A
34,A
38,A
26,C
33,A
29,C
42,A
45,A
34,C
47,C
56,C
47,A
39,A
36,A
18,C
55,C
30,C
70,C
34,A
34,C
31,C
33,C
37,C
34,A
40,C
37,A
36,C
42,A
34,C
55,A
37,A
39,A
31,C
53,A
43,C
35,A
53,C
41,A
36,C
38,A
22,C
25,A
35,A
40,A
63,A
38,C
48,A
21,A
58,A
17,C
34,C
33,C
45,C
33,A
52,A
58,C
39,A
39,C
35,A
50,C
47,C
29,A
56,A
41,A
43,A
43,C
35,C
49,C
48,C
44,A
47,A
35,A
44,C
48,A
41,A
21,A
33,A
32,A
50,A
41,A
51,C
35,C
26,A
45,A
40,C
28,C
39,A
33,A
49,C
38,C
55,C
37,C
61,A
29,A
39,C
31,A
39,C
32,A
54,A
51,C
38,A
69,C
40,C
23,A
35,C
34,C
46,C
44,C
39,A
31,A
37,C
41,A
34,C
38,A
45,C
29,C
41,A
33,C
46,A
42,C
27,A
31,A
37,C
59,A
27,A
36,A
36,C
43,C
49,A
62,C
53,A
37,A
54,C
26,C
44,A
41,C
25,A
61,A
53,C
53,A
31,A
36,C
51,A
30,C
34,A
41,A
29,A
26,C
36,C
39,A
37,A
45,C
27,A
32,C
22,C
44,C
35,C
40,C
34,C
38,C
49,C
35,A
44,C
41,C
45,A
44,A
47,C
52,C
44,A
37,C
29,C
26,A
38,A
23,C
17,C
38,A
53,C
34,C
36,A
38,C
31,C
48,C
43,C
46,A
38,A
45,C
31,C
42,C
40,A
33,C
44,C
35,C
23,C
37,C
24,C
58,C
43,A
43,C
45,C
43,C
43,A
55,C
44,A
33,A
29,A
57,A
44,C
50,C
42,C
33,C
48,A
45,C
36,A
37,C
39,C
31,C
42,C
47,A
57,A
30,A
43,A
45,C
41,C
44,C
50,C
41,C
40,A
35,C
44,C
45,A
31,C
39,C
34,A
23,C
34,A
37,C
26,A
20,A
30,C
34,C
58,C
47,C
34,C
31,A
41,C
43,C
40,A
37,C
38,A
49,A
27,C
24,C
23,A
34,C
25,A
56,C
44,C
40,A
31,A
49,C
23,C
32,C
48,C
39,A
50,C
34,C
43,C
30,A
41,C
27,C
39,A
34,C
35,A
52,C
44,A
31,A
55,C
36,C
37,C
43,C
49,A
33,A
60,C
30,C
40,A
43,C
50,A
35,C
18,C
41,C
41,C
35,A
53,C
42,C
40,C
28,C
45,C
32,A
50,A
42,C
20,A
40,A
31,C
42,A
39,A
36,C
39,A
42,C
49,C
43,A
43,A
25,C
39,A
27,A
41,C
40,A
60,C
25,A
25,C
25,C
47,C
44,C
34,C
40,C
53,C
51,C
39,A
20,A
31,A
43,C
38,C
43,C
36,A
48,C
39,A
54,A
33,A
25,C
47,A
47,A
47,A
21,C
56,C
49,C
37,A
48,C
29,A
34,C
35,C
34,C
47,C
42,C
43,C
46,C
49,A
46,C
36,A
36,C
38,C
61,C
35,C
49,A
21,C
45,A
20,A
50,A
33,C
29,C
36,A
28,C
32,A
21,A
34,A
52,A
30,C
31,A
26,C
25,C
43,A
46,C
24,C
50,A
20,C
28,A
33,A
32,C
45,A
36,A
36,A
47,A
28,C
54,A
54,A
43,C
38,A
47,C
23,C
50,C
28,C
58,C
45,A
39,A
40,C
36,C
33,A
36,C
16,A
51,C
31,C
49,C
42,C
42,C
54,A
29,A
54,C
24,A
39,C
35,C
31,C
30,A
29,A
35,C
36,C
36,C
59,C
40,A
62,C
43,A
50,C
36,A
43,A
41,A
32,A
37,A
45,C
60,C
53,C
39,C
51,C
42,C
36,C
42,A
34,C
63,C
36,C
48,C
39,C
42,C
39,A
38,A
50,A
24,C
53,C
29,A
33,A
51,C
45,C
53,A
58,A
50,C
37,A
46,C
39,A
51,A
34,C
46,A
53,C
45,C
42,C
25,A
34,C
56,A
40,A
37,A
44,C
57,A
28,C
43,C
54,C
28,A
61,C
45,C
30,A
18,A
53,A
28,C
24,C
39,C
63,A
40,A
24,A
41,C
36,C
40,A
46,C
46,A
37,C
35,C
55,A
61,A
51,A
44,A
48,C
33,C
47,A
50,C
42,C
31,C
19,A
30,A
23,A
47,C
45,A
51,C
34,A
27,C
42,A
21,C
55,C
49,A
56,A
58,C
43,C
34,C
46,A
54,A
44,C
33,C
56,C
35,C
45,C
41,A
37,A
40,A
40,A
40,C
43,A
33,A
41,C
25,C
56,C
41,A
42,C
50,C
41,C
47,A
35,C
27,C
57,C
47,C
52,C
30,C
49,C
30,A
21,A
31,A
41,C
25,C
52,C
46,C
62,A
34,A
31,A
46,C
44,A
39,C
36,C
26,A
42,A
46,A
24,C
43,A
54,A
52,C
29,A
39,C
34,C
24,C
46,A
21,C
38,A
52,A
32,A
26,A
47,A
34,A
44,C
56,C
23,C
29,C
57,C
45,C
52,C
20,A
39,C
35,A
32,C
57,C
37,C
33,A
34,C
33,A
42,C
48,A
16,C
53,C
34,A
40,C
47,A
50,A
36,C
41,A
38,C
35,C
39,C
38,C
38,C
35,C
33,A
22,C
38,C
47,C
28,A
29,A
36,A
40,C
28,C
54,C
58,A
43,C
56,A
44,A
35,A
39,A
59,A
55,A
56,C
39,A
30,C
48,C
50,A
39,C
37,A
36,A
40,A
38,A
38,A
49,C
28,A
26,C
51,A
40,C
30,C
59,A
47,C
56,A
47,C
48,A
37,A
22,C
43,C
48,A
40,C
43,A
42,C
46,A
61,C
58,A
33,A
49,C
42,C
55,A
35,C
32,C
60,A
41,C
40,C
33,C
45,C
36,A
44,C
56,A
40,C
33,A
42,A
50,C
36,C
47,A
41,C
50,A
39,C
40,C
45,C
63,C
36,C
28,C
20,C
23,C
35,C
21,A
46,C
41,C
54,C
41,C
47,C
47,C
55,A
53,C
29,A
38,A
47,C
40,A
50,C
20,C
50,C
53,A
23,C
40,C
39,C
34,A
41,C
44,A
32,C
50,C
52,C
35,C
41,C
53,C
33,C
32,A
45,C
26,C
31,C
45,A
33,A
60,A
53,C
43,C
28,A
42,C
51,A
40,C
53,C
64,C
34,A
31,A
50,A
60,C
39,A
47,C
37,C
53,C
40,C
49,C
35,C
37,A
30,C
40,A
26,A
51,A
66,C
27,C
41,A
52,C
33,A
46,C
43,C
42,C
45,C
46,A
39,C
44,A
60,C
52,C
28,C
32,A
38,C
25,C
44,A
36,A
24,C
51,A
36,C
35,C
42,A
43,C
20,C
32,A
31,C
57,C
38,C
43,C
46,A
36,C
27,C
46,A
61,C
48,A
48,A
29,C
38,C
24,C
59,C
53,C
30,A
47,A
40,A
49,A
44,C
31,A
37,C
17,C
20,C
45,C
54,A
47,C
44,C
21,C
28,C
48,C
49,A
39,A
49,A
48,C
39,C
27,C
48,C
49,C
44,A
40,C
38,A
44,C
58,C
61,A
42,C
29,A
32,C
41,A
39,A
32,C
38,A
60,C
43,C
42,C
40,C
45,C
43,A
59,C
21,A
39,A
40,A
37,C
63,C
49,A
26,A
49,A
33,C
45,A
40,C
40,C
45,A
31,A
56,C
25,A
48,C
50,A
46,A
28,A
24,C
60,C
32,C
41,C
35,C
35,C
33,C
37,C
37,C
35,C
52,A
31,C
37,A
30,C
36,A
42,C
46,C
55,C
43,C
32,C
50,A
37,C
53,A
40,A
30,A
37,C
29,A
29,A
32,A
26,C
49,C
49,C
26,C
32,A
40,C
47,C
29,A
42,A
34,C
40,A
41,A
42,C
37,A
46,A
47,A
50,C
42,C
45,A
38,C
49,C
49,C
67,C
51,A
34,A
49,C
35,A
29,C
63,A
30,C
29,C
71,C
37,A
26,A
42,C
45,C
30,A
46,A
27,A
39,C
36,C
40,C
22,C
32,A
20,C
31,C
47,A
39,A
49,C
29,C
34,C
51,A
46,A
36,C
57,C
23,C
34,C
48,C
36,C
42,A
30,C
28,A
35,C
34,A
66,C
32,C
56,C
36,C
34,C
43,A
54,C
47,A
35,C
42,A
32,A
49,A
29,A
22,A
34,C
27,C
46,A
41,C
62,A
32,A
37,A
47,C
42,C
42,C
41,A
51,A
38,A
51,C
29,C
38,A
39,C
33,C
48,A
45,C
56,C
40,C
27,A
45,A
20,C
39,C
38,C
59,A
46,C
25,C
38,C
42,A
38,C
46,C
36,C
37,C
40,A
51,C
30,C
38,C
56,C
46,A
50,A
50,C
51,C
33,A
40,C
33,A
31,A
33,A
55,A
48,A
33,A
65,A
32,C
61,C
47,C
41,C
38,A
34,A
35,A
52,C
44,C
51,C
23,A
33,C
46,C
41,C
38,C
17,A
43,C
41,A
37,C
39,C
56,C
47,C
53,A
53,C
51,C
35,C
54,C
32,C
46,A
42,A
30,A
44,A
46,A
47,A
35,C
21,C
35,C
56,C
36,C
36,A
36,A
49,C
41,A
28,C
53,C
29,A
38,C
40,C
25,A
59,A
40,C
46,C
47,A
52,A
36,C
58,A
64,C
26,A
55,C
32,C
35,C
29,A
18,C
29,A
35,C
45,A
40,C
40,C
46,A
35,C
49,A
40,A
38,A
28,A
44,A
46,C
52,C
44,C
37,A
48,A
51,A
44,C
37,C
39,C
48,A
42,A
29,C
46,C
39,A
27,C
18,C
50,C
30,C
33,C
54,C
39,A
31,C
46,A
51,C
44,C
45,A
26,C
39,A
53,C
51,C
30,C
33,C
37,A
52,A
47,A
49,A
33,C
35,C
20,C
42,C
22,A
41,A
47,C
56,A
37,A
51,C
36,C
34,C
41,C
35,A
18,C
40,C
35,C
34,C
58,C
41,A
47,C
28,C
27,A
38,A
50,C
49,C
38,A
32,C
37,C
28,A
31,C
47,C
41,C
67,C
40,A
46,C
37,A
46,C
39,C
29,A
34,C
27,C
45,C
45,C
29,C
36,C
43,C
44,C
45,A
70,A
47,C
46,A
41,C
45,C
45,A
47,C
45,A
28,A
57,C
46,A
39,A
60,A
48,A
38,A
38,A
49,A
35,C
48,C
26,C
51,A
53,C
18,C
46,A
43,C
40,C
57,C
47,C
47,A
35,C
28,A
50,C
26,A
46,C
38,C
53,C
47,C
47,C
36,C
39,A
34,A
38,C
27,C
36,C
45,A
44,C
43,C
47,C
62,A
36,C
26,A
36,A
26,C
55,C
38,A
23,A
31,A
44,A
33,C
40,C
25,C
40,C
47,A
28,A
30,A
40,A
52,C
45,A
32,C
48,C
49,A
46,C
31,C
36,C
41,C
42,C
35,A
45,A
29,C
39,C
31,C
49,C
40,A
46,C
31,A
39,A
44,C
44,C
33,A
41,A
35,A
41,A
33,A
35,A
40,A
30,C
52,A
37,C
22,C
48,C
23,A
44,C
45,A
31,A
48,A
31,C
33,A
35,C
37,A
39,C
40,A
49,C
36,C
43,A
51,A
60,C
56,A
51,C
41,C
41,C
33,C
37,C
51,A
42,A
63,C
50,C
32,C
45,C
27,C
32,C
40,C
37,C
29,C
23,C
31,C
25,A
53,C
41,A
37,A
18,A
45,A
33,A
25,C
65,C
28,C
39,C
32,A
19,C
47,C
20,C
48,A
39,A
21,C
59,C
40,C
33,C
45,C
31,A
41,A
35,A
44,C
31,C
44,C
44,C
55,A
21,A
33,C
54,C
56,C
34,C
67,C
34,C
29,C
33,C
36,A
56,A
50,A
35,A
31,A
37,C
45,A
43,C
58,A
45,C
45,A
33,C
33,C
44,C
39,C
37,A
49,C
59,A
29,A
53,A
45,A
23,C
38,A
45,A
57,A
52,C
48,C
49,A
38,A
26,C
51,C
45,C
31,A
45,C
48,A
38,A
50,A
33,C
62,C
42,C
41,C
46,C
42,C
26,A
25,C
34,C
40,A
25,A
19,A
27,C
47,C
42,A
35,C
48,A
53,A
44,C
44,A
18,A
62,C
33,A
40,C
32,A
33,A
45,C
32,A
39,A
45,C
32,C
22,A
37,C
35,A
40,C
34,C
33,C
26,A
42,C
49,A
45,C
25,C
49,C
28,C
40,A
46,C
39,C
46,A
25,A
28,C
30,A
31,C
29,C
29,A
54,C
45,A
41,C
36,A
26,A
69,A
35,C
29,A
51,A
40,A
54,C
34,A
57,C
36,C
53,C
35,A
46,C
56,C
44,A
44,C
45,C
24,C
37,A
42,C
33,A
43,A
30,A
50,A
42,C
38,A
55,C
42,A
28,C
37,C
46,C
45,A
43,C
45,C
43,A
42,A
52,C
31,C
40,C
27,A
59,C
43,C
56,A
50,A
48,C
33,C
16,A
32,C
22,C
41,C
48,C
44,A
40,A
38,C
27,A
46,A
43,C
56,C
33,A
43,A
52,C
35,A
31,C
35,C
30,A
51,C
27,A
38,A
26,A
37,A
34,A
30,C
37,C
23,C
52,A
31,A
32,A
42,A
24,C
37,A
40,C
38,C
54,C
46,C
17,A
36,C
36,C
43,A
39,C
50,C
55,C
40,C
40,A
51,C
28,C
34,A
39,C
45,A
24,C
32,C
39,A
30,A
45,A
40,A
46,C
30,C
60,C
48,C
47,C
43,A
48,C
35,C
50,A
35,C
46,C
55,C
23,C
38,A
40,A
19,C
34,C
56,C
45,C
38,C
58,A
41,C
43,A
42,C
33,C
53,C
32,C
27,A
30,C
39,C
39,C
46,C
54,A
30,A
22,C
44,A
20,C
51,C
40,C
32,C
54,C
49,A
39,C
43,A
54,A
37,A
35,A
48,C
43,A
39,A
31,A
28,C
27,C
48,C
42,A
31,C
28,A
25,C
38,C
59,A
29,C
42,A
37,C
34,A
32,A
33,C
43,C
40,C
32,A
57,C
41,A
58,A
29,A
49,C
39,C
30,A
26,C
39,A
27,C
36,A
47,C
46,A
37,C
52,C
45,A
56,A
54,A
44,C
25,A
39,A
31,A
47,C
31,A
51,C
39,A
56,C
42,C
45,C
44,C
32,A
54,A
20,A
30,C
61,A
37,C
40,A
44,C
39,C
46,A
29,C
34,A
55,A
36,A
30,A
38,C
45,C
46,A
30,C
55,A
55,C
25,A
32,A
38,A
39,A
31,C
29,C
45,C
35,C
22,C
42,C
52,C
22,A
39,A
47,C
16,A
36,C
44,C
49,A
25,C
53,A
45,A
41,C
16,C
31,C
58,C
48,C
47,C
38,A
46,C
55,C
27,A
41,A
44,A
34,C
40,A
22,A
52,A
31,A
48,A
48,A
56,C
46,C
29,C
43,C
48,A
44,C
16,A
62,C
50,C
46,C
35,A
41,A
41,A
35,A
23,C
31,A
35,C
35,C
52,C
56,C
33,C
48,C
37,A
28,A
33,A
48,C
58,C
23,C
56,C
34,C
53,A
39,C
21,C
52,A
29,A
32,A
58,A
45,A
32,C
38,A
31,C
35,C
33,A
34,C
39,C
38,A
29,C
37,A
34,C
44,A
30,A
39,C
40,C
48,A
48,C
31,C
27,C
50,C
44,A
38,A
32,C
32,C
25,A
32,C
20,A
49,A
16,C
39,C
29,A
49,C
33,A
49,C
60,C
28,A
41,C
30,C
33,A
35,A
29,A
48,C
38,C
28,C
46,C
39,A
44,C
33,A
39,A
35,C
46,C
41,A
42,C
43,A
26,C
24,A
32,A
26,C
59,C
37,A
41,C
39,A
39,C
39,A
35,C
41,C
42,C
42,C
39,C
33,A
31,A
43,C
30,C
67,A
28,C
56,C
34,C
29,C
29,C
36,C
37,C
40,A
30,A
41,C
43,C
28,A
16,A
39,C
44,C
44,C
42,A
19,A
47,A
39,C
41,C
47,A
32,A
42,C
56,A
38,A
36,C
55,C
45,C
37,C
35,A
38,A
24,C
44,C
33,C
39,C
48,A
40,C
38,C
41,A
45,C
33,A
69,C
57,A
38,A
26,C
34,C
41,A
44,A
30,C
49,A
49,A
54,C
32,C
17,C
50,C
35,A
49,C
34,C
40,A
49,A
44,A
41,A
16,A
41,C
24,C
49,A
47,A
63,A
45,C
40,C
32,A
37,C
18,C
47,C
42,A
28,A
27,C
26,A
32,C
28,C
36,A
51,C
33,C
35,C
32,A
30,A
29,C
26,C
41,C
28,C
46,C
40,A
41,A
63,C
51,C
41,C
33,C
53,C
40,A
36,C
37,C
44,A
47,C
36,C
62,C
37,C
54,C
21,A
42,C
43,C
19,A
54,A
47,C
25,A
33,A
49,A
36,C
44,A
37,A
38,C
34,C
19,C
35,A
58,C
38,C
34,C
41,C
38,C
34,A
40,A
33,C
46,C
33,C
34,A
42,C
31,C
41,C
44,C
64,A
46,A
45,A
57,A
25,A
44,C
46,A
47,C
51,C
44,A
42,C
24,A
35,C
38,C
50,C
40,C
31,C
29,C
31,A
43,C
36,C
38,C
58,C
28,C
42,A
51,C
50,C
55,A
42,C
29,A
31,C
49,A
25,C
49,C
48,A
52,A
20,A
52,A
41,A
43,C
26,A
49,A
38,C
37,C
33,C
40,A
47,C
56,A
27,C
59,A
57,A
47,A
44,A
37,A
43,A
38,C
51,A
38,C
26,C
30,C
45,C
25,A
43,A
42,C
54,C
40,C
32,C
19,A
41,C
39,A
29,A
36,C
27,C
41,A
39,C
27,C
36,C
47,A
42,A
48,C
24,A
45,C
38,C
37,A
44,A
33,C
35,C
43,C
43,C
37,A
29,C
40,C
48,C
42,C
34,C
30,C
51,C
24,C
55,C
51,A
57,C
39,A
48,C
20,A
35,C
48,C
36,A
30,A
38,C
43,A
45,C
46,C
32,C
55,C
37,C
46,A
34,A
51,C
40,A
32,A
47,A
51,A
27,A
25,A
48,A
46,A
53,C
23,C
51,A
32,C
51,A
52,C
43,A
24,A
39,C
47,C
46,C
23,A
68,A
33,A
60,C
54,C
42,C
29,A
45,C
31,A
25,C
49,C
43,C
26,A
49,C
45,A
59,C
44,C
30,A
50,A
50,A
38,A
40,A
43,C
33,C
50,C
51,C
33,A
37,A
54,A
30,C
37,C
32,C
51,C
42,A
50,C
28,A
35,C
35,A
51,A
34,C
32,C
35,A
32,A
41,C
34,A
37,C
32,C
47,C
37,A
42,C
48,C
39,C
44,C
18,A
48,A
28,C
52,A
24,C
35,A
33,C
32,A
47,C
46,C
44,C
44,C
46,A
57,C
36,A
30,C
40,A
41,C
35,C
33,C
59,C
48,C
38,C
47,A
34,C
50,A
27,C
44,C
31,C
48,A
42,C
58,C
49,A
38,A
30,A
34,C
45,A
39,C
24,C
51,C
30,C
27,C
31,A
39,C
38,A
41,C
38,A
25,C
62,C
43,C
27,C
55,C
53,A
36,A
35,A
23,C
37,A
42,C
37,C
42,A
62,A
63,C
47,C
32,C
46,C
35,A
20,A
35,A
41,C
31,C
46,C
45,A
50,A
34,A
27,C
31,C
48,C
35,A
47,A
39,C
49,C
25,A
48,A
44,C
33,C
29,C
31,C
40,A
21,C
48,A
43,C
38,C
33,C
36,C
35,C
44,C
38,A
33,C
32,C
33,C
47,C
54,C
34,A
28,C
44,C
41,C
37,C
42,C
36,C
46,C
36,A
61,C
30,A
39,C
40,C
32,C
37,A
18,C
40,A
57,C
40,C
24,A
42,C
36,A
45,A
35,C
43,C
19,A
25,C
32,C
39,A
41,C
42,A
36,C
28,C
25,A
37,C
35,A
40,A
43,C
37,C
34,A
35,C
60,C
24,A
38,C
54,A
43,A
32,C
47,C
48,A
48,C
28,C
50,A
23,A
49,C
43,C
